date,headline,summary
2025-04-25,Custody and transfers of non-MiCA-compliant stablecoins not restricted — ESMA,The European Securities and Markets Authority confirmed that MiCA rules do not explicitly ban non-compliant stablecoin custody and transfers.
2025-04-25,Tether-backed fintech Mansa raises $10M to expand stablecoin-based payments,"The annualized transaction value of stablecoins surpassed $15.6 trillion in 2024, or 119% of those by Visa and 200% of Mastercard."
2025-04-25,Tether co-founder launches rival stablecoin that offers yield,The USP stablecoin will allow users to earn yield backed by bonds and other real-world assets.
2025-04-25,Tether eyes 51% stake in South American firm Adecoagro,"Tether plans to acquire a majority stake in South American agribusiness firm Adecoagro, expanding its investments amid record profits and growing financial influence."
2025-04-25,Tether signs agreement with Guinea to explore blockchain tech,Stablecoin giant Tether has agreed to help the Republic of Guinea explore the possibility of using blockchain and set up education programs on the technology.
2025-04-25,Tether working with US lawmakers to shape stablecoin policy: Report,"According to data from CoinMarketCap, Tether has a market capitalization of over $142 billion — making it the largest stablecoin issuer."
2025-04-25,Wallet enables zero-fee USDT deposits; withdrawal fees remain the same,"Although USDT on-ramps are now free on Wallet, withdrawal fees can still be as high as 3.5 USDT."
2025-04-25,Tether invests in Juventus football club,"Worth more than $2 billion, Juventus is the world’s 11th most valuable football club."
2025-04-25,Global stablecoin use soars — Will Trump crypto policy prompt US adoption?,"Stablecoin use continues to expand across the world, and White House crypto czar David Sacks says one of its first priorities is stablecoin legislation in the United States."
2025-04-25,"Peter Thiel, Paolo Ardoino back new USDt-focused blockchain",Stablecoin company Plasma is building a new blockchain that offers zero-fee USDt transactions.
2025-04-25,Tether slams JPMorgan analysts for saying it may need to sell Bitcoin,Tether criticized analysts at JPMorgan who speculated the issuer may need to sell its Bitcoin holdings to comply with newly proposed US stablecoin bills.
2025-04-25,Tether selects Arbitrum to power crosschain stablecoin,"Valued at more than $141 billion, Tether’s USDt is the world’s largest stablecoin by market capitalization and usage."
2025-04-25,TON connects to Tether’s USDt ecosystem with LayerZero integration,TON’s integration with LayerZero plays a key role in connecting the TON network to the ecosystem of Tether’s USDt stablecoin.
2025-04-25,USDt operator Tether backs self-custodial crypto wallet Zengo,Tether has invested in Zengo Wallet to boost self-custody features as USDt faces regulatory pressure in the EU.
2025-04-25,"What is Tether (USDt), and how does it work?","USDt explained for beginners: Learn how Tether works, why it’s popular and how it stacks up against other stablecoins."
2025-04-25,3 reasons why stablecoin growth thrives globally — Will US follow under Trump?,Stablecoin use in emerging markets soars despite the absence of crypto-friendly regulations and basic banking infrastructure. Will the US catch up to this trend?
2025-04-25,Tether brings USDT stablecoin to UAE real estate market with Reelly Tech,"Tether and its new partner in the UAE will offer an opportunity to use USDt to purchase real estate at 30,000 local and international property agents."
2025-04-25,Tether freezes $27M USDT on sanctioned Russian exchange Garantex,Crypto exchange Garantex halted trading and withdrawals after Tether froze about $27 million of its stablecoin USDT tied to the platform.
2025-04-25,"Thailand regulator approves USDT, USDC stablecoins","Thailand’s SEC had previously approved Bitcoin, Ether, XRP, XLM and certain tokens used for settlement by the central bank."
2025-04-25,ECB flags risk of financial contagion from US crypto push,"The ECB is calling for changes to MiCA, only months after the regulatory framework was implemented."
2025-04-25,Bitcoin up 33% since 2024 halving as institutions disrupt cycle,Institutional investment and Bitcoin ETFs have accelerated the four-year Bitcoin halving cycle despite growing uncertainty fueled by global trade wars.
2025-04-25,Tether partners with Ocean mining pool to decentralize Bitcoin block-building,Stablecoin firm Tether said it will direct its Bitcoin hashrate to Ocean's mining pool as part of its mission to make Bitcoin block building more decentralized.
2025-04-25,How USDT mints and burns move with Bitcoin price cycles,A look into Tether’s USDt minting and burning patterns suggests the stablecoin may still be one of Bitcoin’s most sensitive pressure gauges.
2025-04-25,Crypto Biz: The ‘worst quarter’ since the FTX collapse is finally behind us,"Q1 2025 was a rough quarter for Bitcoin, Ether and the broader crypto market as investors awaited clarity on tariffs, interest rates and the economy."
2025-04-25,"Stablecoin adoption grows with new US bills, Japan’s open approach","Stablecoins in the US and Japan are seeing growing adoption, while other projects struggle to stay listed in the EU over compliance issues."
2025-04-25,"Avalanche stablecoins up 70% to $2.5B, AVAX demand lacks DeFi deployment","AVAX lost over half its value during the past year despite the new liquidity, but the crypto market may find its bottom by June amid tariff negotiations."
2025-04-25,"Tether adds 8,888 Bitcoin in Q1 as holdings exceed $8.4B","Tether acquired 8,888 Bitcoin in Q1 2025, boosting its total holdings to over 100,000 BTC despite looming regulatory pressures."
2025-04-25,ECB flags risk of financial contagion from US crypto push,"The ECB is calling for changes to MiCA, only months after the regulatory framework was implemented."
2025-04-25,Bitcoin up 33% since 2024 halving as institutions disrupt cycle,Institutional investment and Bitcoin ETFs have accelerated the four-year Bitcoin halving cycle despite growing uncertainty fueled by global trade wars.
2025-04-25,Tether partners with Ocean mining pool to decentralize Bitcoin block-building,Stablecoin firm Tether said it will direct its Bitcoin hashrate to Ocean's mining pool as part of its mission to make Bitcoin block building more decentralized.
2025-04-25,How USDT mints and burns move with Bitcoin price cycles,A look into Tether’s USDt minting and burning patterns suggests the stablecoin may still be one of Bitcoin’s most sensitive pressure gauges.
2025-04-25,Crypto Biz: The ‘worst quarter’ since the FTX collapse is finally behind us,"Q1 2025 was a rough quarter for Bitcoin, Ether and the broader crypto market as investors awaited clarity on tariffs, interest rates and the economy."
2025-04-25,Bitcoin may benefit from US stablecoin dominance push,"US stablecoin policies may drive Bitcoin adoption and investment as regulators push to maintain the dollar’s dominance, benefiting BTC and institutional crypto growth."
2025-04-25,"Stablecoin adoption grows with new US bills, Japan’s open approach","Stablecoins in the US and Japan are seeing growing adoption, while other projects struggle to stay listed in the EU over compliance issues."
2025-04-25,"Tether adds 8,888 Bitcoin in Q1 as holdings exceed $8.4B","Tether acquired 8,888 Bitcoin in Q1 2025, boosting its total holdings to over 100,000 BTC despite looming regulatory pressures."
2025-04-25,Binance ends Tether USDT trading in Europe to comply with MiCA rules,"European Economic Area users can still custody non-MiCA-compliant tokens, such as Tether’s USDt, and trade them in perpetual contracts."
2025-04-25,$1T stablecoin supply could drive next crypto rally — CoinFund’s Pakman,The growing stablecoin supply suggests cryptocurrency adoption is at its mainstream “tipping point.”
2025-04-25,US DOJ says it seized Hamas crypto meant to finance terrorism,"Authorities confiscated more than $200,000 of cryptocurrency held in at least 17 wallets, DOJ said in a statement."
2025-04-25,Tether acquires 30% stake in Italian media company Be Water,"Tether has invested $10.8 million in Italian media company Be Water, acquiring a 30.4% stake to expand digital content and support independent journalism, the firm said."
2025-04-25,‘Stablecoin multiverse’ begins: Tether CEO Paolo Ardoino,"Tether CEO Paolo Ardoino says crypto has entered the stablecoin multiverse era, with rising competition and a bold goal of one billion users."
2025-04-25,Rumble wallet rolls out with Tether’s USDT for creator payments,Canadian video streaming platform Rumble launched a USDT wallet for creator payments following Tether’s $775 million investment.
2025-04-25,Tether seeks Big Four firm for its first full financial audit — Report,Tether CEO Paolo Ardoino reportedly said a full audit is a “top priority” as the firm looks to enlist a Big Four accounting firm for the task following recent criticism.
2025-04-25,"Tether’s US treasury holdings surpass Canada, Taiwan, ranks 7th globally","Stablecoins are seeing growing adoption among regulators and investors, which may signal that the current bull market is only “mid-cycle,” according to some analysts."
